_ID_,_VAL_
5708,1
5710,0
5711,0
5713,0
5716,0
5717,0
5718,0
5720,0
5721,0
5722,0
5726,0
5727,0
5728,0
5732,1
5736,0
5739,0
5740,0
5741,0
5742,0
5746,1
5747,0
5749,0
5750,0
5752,0
5753,1
5754,0
5756,0
5757,0
5759,0
5763,1
5765,1
5766,0
5768,0
5769,0
5770,0
5771,0
5772,1
5773,0
5774,1
5775,1
5777,1
5779,1
5783,0
5784,1
5785,1
5787,0
5788,1
5789,0
5792,0
5796,0
5799,0
5800,0
5802,0
5803,0
5806,0
5810,1
5814,0
5816,1
5817,0
5818,1
5819,1
5820,0
5823,0
5824,0
5827,0
5829,0
5830,0
5831,0
5833,0
5834,1
5836,0
5839,0
5840,0
5843,0
5845,1
5849,0
5852,0
5853,1
5854,1
5856,0
5857,0
5859,1
5861,0
5863,1
5864,0
5865,1
5868,0
5869,0
5870,0
5874,1
5875,0
5876,1
5879,0
5880,0
5882,0
5883,0
5885,0
5886,0
5887,0
5888,0
5891,0
5893,0
5894,0
5895,1
5898,0
5899,0
5900,1
5901,0
5903,0
5905,0
5906,1
5910,0
5911,0
5912,1
5914,0
5918,0
5919,0
5922,0
5923,0
5924,1
5929,0
5931,1
5932,0
5933,0
5934,1
5937,0
5938,0
5942,0
5944,1
5945,0
5946,1
5947,0
5949,0
5953,0
5954,1
5957,0
5958,0
5961,0
5962,0
5963,0
5965,0
5966,0
5967,0
5970,0
5971,1
5972,1
5979,0
5980,0
5981,0
5984,1
5986,0
5987,1
5989,0
5990,0
5993,1
5994,0
5996,0
5998,0
6000,0
6001,1
6004,1
6005,0
6010,1
6012,1
6014,0
6015,1
6017,1
6021,0
6022,1
6023,0
6025,0
6026,1
6027,0
6028,1
6029,0
6030,0
6031,1
6033,0
6034,0
6038,1
6040,0
6042,1
6047,1
6048,0
6049,0
6053,0
6057,1
6060,0
6063,1
6064,0
6066,0
6067,0
6068,1
6069,1
6072,0
6073,1
6074,1
6075,0
6076,1
6081,0
6083,0
6085,0
6086,1
6089,0
6091,0
6092,0
6094,0
6095,1
6098,1
6099,0
6100,0
6101,0
6105,1
6106,0
6111,0
6112,0
6115,0
6116,1
6117,1
6118,0
6119,0
6120,1
6121,0
6124,1
6125,1
6126,0
6127,0
6128,1
6131,0
6133,1
6134,0
6135,1
6136,1
6137,0
6139,1
6142,0
6144,0
6145,1
6146,0
6147,1
6149,1
6151,0
6152,0
6154,0
6157,0
6158,0
6162,0
6163,0
6168,0
6169,1
6171,0
6172,0
6173,0
6180,0
6182,0
6183,1
6185,0
6186,0
6188,1
6189,1
6191,0
6192,0
6195,0
6197,0
6199,0
6202,0
6203,0
6206,0
6208,0
6209,0
6211,0
6214,0
6215,0
6216,0
6218,0
6219,0
6220,0
6221,0
6223,1
6224,1
6226,0
6228,1
6232,1
6235,0
6236,1
6237,1
6238,1
6241,0
6243,1
6245,0
6247,0
6248,0
6253,0
6255,1
6256,1
6258,0
6259,0
6260,1
6262,0
6263,0
6264,1
6266,0
6267,1
6269,1
6270,1
6274,1
6275,1
6276,0
6277,0
6280,0
6282,0
6284,0
6288,1
6289,1
6290,0
6291,0
6292,1
6295,0
6296,1
6297,0
6298,0
6302,1
6303,1
6304,0
6305,0
6306,1
6307,0
6308,0
6310,0
6311,1
6313,0
6316,0
6317,0
6318,1
6319,0
6320,0
6325,0
6328,0
6329,0
6330,0
6331,0
6332,0
6335,0
6336,0
6338,0
6339,0
6340,0
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6349,1
6350,0
6352,1
6353,0
6354,0
6355,1
6356,0
6358,0
6361,0
6362,0
6363,1
6366,0
6368,0
6369,0
6373,0
6375,1
6377,1
6379,1
6380,0
6381,1
6382,0
6384,0
6388,1
6391,0
6392,0
6393,0
6395,1
6396,1
6400,0
6401,1
6403,1
6408,1
6410,1
6411,1
6413,0
6414,0
6416,0
6418,0
6419,0
6420,0
6421,1
6423,0
6424,1
6426,0
6428,0
6429,0
6430,0
6432,1
6435,0
6436,0
6439,0
6440,0
6441,1
6444,0
6445,0
6446,0
6452,0
6453,0
6454,0
6456,0
6457,0
6458,0
6459,1
6460,1
6461,1
6463,0
6466,0
6468,0
6470,0
6472,0
6474,1
6476,0
6478,1
6479,0
6480,0
6484,0
6487,0
6493,0
6494,0
6495,0
6496,1
6497,0
6498,0
6499,0
6502,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,1
6512,0
6513,0
6516,1
6521,1
6523,0
6524,0
6525,0
6527,0
6528,0
6530,0
6532,1
6534,0
6535,0
6537,0
6538,1
6540,0
6541,1
6543,0
6545,1
6546,1
6549,0
6550,1
6551,0
6552,0
6553,1
6555,1
6557,1
6561,0
6569,0
6571,1
6580,0
6581,0
6582,0
6583,0
6585,0
6591,0
6593,0
6594,1
6596,1
6599,0
6600,0
6602,0
6612,0
6614,1
6618,0
6622,0
6626,0
6627,1
6630,0
6631,1
6633,1
6634,0
6635,1
6637,0
6638,0
6640,0
6641,0
6642,0
6643,0
6645,0
6646,0
6648,1
6649,0
6651,0
6652,0
6657,0
6658,0
6661,0
6662,0
6665,1
6666,0
6667,1
6676,1
6677,0
6678,1
6679,1
6681,1
6685,0
6687,0
6688,1
6689,1
6690,0
6693,0
6694,1
6695,1
6698,1
6699,1
6703,1
6704,1
6705,1
6708,0
6711,1
6712,0
6713,0
6714,0
6715,0
6717,0
6721,0
6723,1
6725,0
6726,0
6727,0
6728,1
6729,1
6730,1
6732,1
6734,0
6736,0
6738,1
6739,0
6740,1
6741,0
6743,1
6745,0
6747,0
6749,0
6750,0
6751,0
6757,1
6759,0
6760,0
6761,0
6762,0
6765,0
6767,1
6771,0
6773,0
6774,0
6775,1
6777,1
6780,1
6781,1
6784,1
6788,0
6790,1
6792,1
6793,0
6795,1
6798,1
6799,0
6800,1
6802,0
6810,0
6813,0
6814,0
6816,0
6817,1
6821,0
6822,0
6824,0
6826,0
6830,0
6831,0
6832,0
6837,0
6840,0
6841,1
6845,0
6846,1
6849,0
6850,0
6851,0
6852,0
6853,0
6854,1
6856,0
6857,0
6861,0
6862,1
6864,0
6865,0
6866,1
6867,0
6869,0
6870,0
6871,0
6872,0
6875,1
6878,1
6879,0
6880,0
6881,0
6886,1
6887,0
6888,0
6890,0
6891,1
6893,1
6894,1
6895,0
6896,1
6897,1
6898,1
6901,1
6902,1
6903,1
6906,0
6907,0
6909,0
6911,1
6915,0
6918,1
6920,0
6922,0
6924,0
6925,1
6926,0
6928,0
6929,0
6930,0
6932,0
6933,1
6934,0
6935,1
6936,1
6939,1
6940,0
6942,0
6946,0
6949,0
6953,0
6955,0
6958,0
6959,1
6960,0
6961,0
6962,0
6967,0
6968,0
6971,0
6972,0
6973,0
6974,1
6976,1
6980,1
6982,0
6986,0
6988,0
6989,0
6992,1
6995,0
6996,0
6997,0
6998,1
7002,1
7004,0
7005,0
7006,0
7008,1
7010,1
7013,0
7016,0
7017,1
7018,1
7019,0
7020,1
7021,1
7024,0
7028,0
7029,0
7032,0
7033,1
7034,0
7038,1
7039,0
7040,0
7041,1
7042,0
7043,0
7044,1
7045,1
7046,1
7048,0
7050,1
7054,0
7061,0
7062,0
7064,0
7065,0
7066,0
7067,0
7069,1
7073,0
7074,0
7078,0
7079,0
7085,1
7087,0
7089,0
7091,0
7092,0
7093,1
7094,0
7095,0
7096,1
7097,0
7100,0
7102,0
7105,0
7106,0
7107,0
7108,0
7110,0
7113,0
7114,0
7116,0
7119,0
7120,0
7122,0
7123,0
7125,0
7131,0
7132,1
7133,0
7134,0
7136,0
7137,0
7138,0
7140,0
7141,1
7142,0
7143,0
7144,1
7145,0
7146,0
7148,1
7151,0
7153,1
7156,1
7157,0
7160,0
7163,1
7164,1
7166,1
7169,0
7170,0
7172,0
7173,0
7177,1
7180,0
7181,0
7182,0
7183,1
7184,0
7185,1
7188,1
7189,1
7190,0
7193,1
7194,1
7195,0
7196,1
7198,0
7201,0
7206,0
7207,1
7208,0
7211,1
7214,0
7216,0
7224,0
7226,1
7228,1
7229,1
7231,0
7232,1
7233,1
7234,0
7236,0
7237,0
7239,0
7240,1
7241,0
7244,0
7245,1
7249,0
7253,0
7259,1
7262,0
7264,1
7267,1
7268,0
7269,1
7270,0
7272,0
7273,0
7275,0
7277,0
7278,1
7279,1
7281,0
7283,0
7284,0
7287,0
7288,1
7289,0
7290,0
7291,0
7293,0
7294,1
7295,0
7300,1
7302,0
7304,0
7305,1
7306,1
7307,0
7308,0
7309,0
7311,1
7312,0
7315,1
7318,1
7321,1
7322,1
7323,1
7324,0
7325,0
7327,0
7328,1
7333,0
7334,0
7336,1
7338,0
7341,0
7344,0
7349,1
7354,0
7357,0
7359,0
7361,0
7362,1
7364,0
7366,0
7367,1
7368,0
7375,0
7376,0
7377,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,1
7389,0
7391,0
7393,0
7395,1
7399,0
7401,0
7403,0
7405,0
7406,0
7408,0
7409,0
7410,0
7412,1
7414,1
7420,1
7422,0
7423,0
7425,0
7426,0
7428,0
7429,1
7430,0
7431,1
7432,0
7433,1
7436,1
7437,0
7438,0
7440,1
7441,0
7442,0
7443,0
7447,0
7449,1
7453,0
7454,0
7456,0
7458,0
7459,0
7460,0
7463,0
7464,0
7466,0
7467,0
7471,0
7472,0
7473,1
7475,0
7476,0
7477,1
7479,0
7482,0
7484,0
7485,0
7487,0
7489,0
7490,1
7497,0
7498,1
7499,1
7500,1
7506,0
7507,0
7509,0
7510,0
7512,1
7513,0
7514,0
7515,1
7516,1
7517,0
7518,0
7519,1
7521,0
7522,1
7524,0
7527,0
7529,1
7530,1
7532,1
7533,0
7534,1
7535,0
7536,0
7537,0
7540,1
7541,0
7542,0
7543,0
7545,0
7546,1
7547,0
7549,0
7551,0
7554,0
7555,1
7556,0
7559,0
7560,1
7563,0
7564,0
7565,0
7566,1
7568,1
7570,0
7574,1
7576,1
7578,0
7581,1
7582,1
7583,1
7586,1
7587,0
7588,1
7589,0
7590,0
7591,0
7593,1
7594,1
7595,0
7597,0
7598,0
7602,1
7604,0
7606,0
7607,0
7608,0
7612,1
7613,0
7615,1
7616,0
7617,0
7619,0
7620,0
7623,0
7624,1
7625,0
7628,0
7629,1
7631,0
7635,1
7636,1
7637,0
7639,0
7640,0
7641,0
7642,1
7644,0
7650,1
7651,0
7654,1
7656,1
7657,0
7658,0
7661,1
7662,0
7664,1
7666,0
7667,0
7668,0
7669,0
7670,1
7672,0
7674,1
7675,0
7676,1
7677,0
7678,0
7679,1
7682,0
7685,0
7686,1
7687,0
7689,0
7691,0
7692,0
7693,0
7694,1
7695,0
7696,0
7697,1
7699,1
7700,0
7704,0
7710,0
7711,0
7712,0
7716,0
7718,1
7719,1
7720,0
7728,1
7729,0
7730,0
7734,1
7735,0
7741,1
7743,0
7744,0
7749,0
7750,0
7753,0
7754,1
7755,0
7756,0
7758,0
7759,0
7760,1
7761,0
7763,1
7764,0
7765,1
7766,1
7767,0
7768,1
7770,0
7772,0
7776,1
7781,1
7783,0
7784,0
7785,1
7789,1
7790,0
7792,0
7793,1
7794,1
7795,0
7796,0
7798,0
7800,0
7802,1
7804,0
7807,0
7808,1
7812,0
7813,0
7819,1
7823,0
7826,1
7827,0
7832,0
7837,1
7839,0
7841,0
7843,0
7845,0
7846,1
7848,0
7851,1
7852,0
7853,1
7854,0
7857,0
7860,0
7865,0
7866,1
7872,0
7873,0
7874,1
7875,1
7877,0
7878,0
7881,0
7882,1
7883,0
7884,1
7885,0
7888,0
7889,0
7892,0
7894,1
7896,1
7897,0
7898,0
7901,1
7902,0
7904,1
7908,1
7909,0
7911,0
7914,1
7915,0
7917,0
7919,0
7923,0
7925,1
7926,0
7928,0
7934,1
7935,0
7936,1
7939,0
7940,0
7942,0
7943,1
7944,0
7945,0
7946,0
7951,1
7953,0
7955,0
7957,0
7960,0
7961,0
7962,0
7964,1
7966,0
7968,0
7971,1
7972,1
7974,0
7978,0
7985,0
7986,1
7987,0
7988,0
7991,1
7998,0
7999,0
8000,1
8001,0
8002,0
8003,1
8004,0
8006,0
8007,0
8010,0
8011,1
8013,1
8014,1
8016,0
8017,1
8019,0
8020,0
8022,0
8024,0
8027,1
8028,1
8029,1
8030,0
8031,0
8032,0
8034,0
8036,0
8037,1
8040,0
8041,0
8043,0
8045,0
8046,1
8047,0
8049,1
8050,0
8055,0
8057,1
8058,0
8059,0
8061,0
8062,0
8063,0
8065,1
8069,1
8070,0
8073,1
8074,0
8076,1
8078,0
8079,0
8080,1
8081,1
8082,1
8083,1
8087,0
8093,1
8094,0
8097,1
8104,1
8105,0
8106,0
8107,0
8109,0
8110,0
8111,0
8112,0
8114,1
8115,0
8116,0
8118,0
8120,1
8121,0
8122,1
8123,0
8124,0
8126,1
8127,0
8128,0
8131,0
8132,0
8135,1
8136,0
8137,1
8139,0
8140,1
8142,0
8143,0
8144,1
8145,1
8146,1
8148,0
8149,0
8153,1
8156,0
8157,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8169,1
8171,1
8173,0
8174,0
8175,0
8176,1
8180,0
8181,1
8183,0
8184,1
8185,1
8189,1
8190,0
8191,0
8192,1
8194,0
8197,1
8198,1
8200,0
8201,0
8203,0
8205,0
8206,0
8207,0
8208,0
8209,1
8210,0
8211,1
8213,0
8218,0
8219,1
8220,0
8221,0
8222,0
8223,0
8232,0
8238,0
8240,0
8243,0
8244,0
8245,1
8248,1
8249,1
8250,1
8251,0
8253,0
8255,0
8256,0
8257,0
8259,0
8261,1
8263,0
8264,0
8266,0
8268,0
8269,1
8270,0
8273,0
8275,0
8277,0
8278,0
8279,1
8280,0
8281,0
8282,0
8284,1
8285,0
8286,0
8287,0
8296,1
8299,1
8304,0
8307,0
8308,1
8311,1
8312,0
8315,1
8316,1
8318,1
8319,0
8320,1
8321,0
8322,1
8323,1
8324,1
8325,0
8326,0
8329,0
8333,0
8335,0
8336,1
8341,0
8343,0
8345,1
8350,1
8353,1
8354,0
8356,0
8358,1
8359,1
8360,0
8361,0
8362,0
8363,0
8368,0
8369,0
8370,0
8376,0
8379,0
8380,0
8381,1
8382,0
8384,1
8385,0
8386,1
8389,0
8390,0
8391,0
8392,0
8395,0
8397,1
8399,0
8401,0
8402,0
8403,1
8404,0
8405,1
8406,0
8410,1
8413,0
8417,0
8418,0
8420,0
8422,1
8423,0
8425,0
8427,1
8428,1
8429,1
8430,1
8431,1
8432,0
8433,1
8435,0
8438,0
8440,0
8445,0
8447,1
8449,0
8450,0
8451,0
8453,1
8455,0
8459,0
8460,0
8462,1
8463,1
8464,1
8465,1
8466,0
8467,1
8469,0
8470,0
8471,0
8473,1
8474,1
8477,0
8478,0
8481,0
8482,0
8483,0
8485,0
8486,0
8487,1
8491,0
8495,1
8498,0
8499,0
8500,1
8502,0
8503,1
8504,0
8505,0
8506,1
8508,0
8510,0
8511,0
8512,0
8513,1
8514,1
8515,0
8518,1
8519,0
8520,0
8521,0
8522,0
8526,0
8527,0
8530,1
8533,0
8534,0
8535,0
8536,0
8537,0
8538,1
8540,1
8541,0
8543,0
8544,0
8545,1
8551,0
8554,1
8556,0
8559,0
8560,0
8561,0
8564,0
8569,0
8570,1
8576,0
8577,0
8580,0
8582,0
8583,1
8586,0
8587,0
8589,1
8591,0
8592,0
8593,0
8594,0
8595,0
8597,1
8598,1
8600,0
8601,1
8603,0
8604,0
8606,0
8608,0
8609,0
8610,0
8611,0
8617,1
8620,0
8626,0
8627,1
8629,1
8630,1
8631,0
8633,0
8635,0
8637,0
8638,1
8641,1
8644,0
8645,1
8648,0
8652,0
8653,0
8654,0
8655,0
8657,0
8659,1
8661,0
8662,0
8667,0
8669,0
8671,0
8672,0
8675,0
8676,0
8681,0
8684,0
8685,0
8686,0
8687,1
8690,1
8695,1
8696,1
8699,1
8700,0
8702,0
8705,0
8708,0
8709,1
8714,1
8718,0
8720,0
8721,1
8724,0
8725,0
8728,0
8730,0
8731,1
8734,1
8737,0
8739,0
8741,0
8742,0
8745,0
8748,1
8749,1
8750,1
8751,1
8753,0
8755,1
8756,0
8759,0
8763,1
8765,0
8767,0
8772,1
8775,1
8777,1
8779,0
8783,0
8788,0
8789,0
8799,1
8802,0
8803,0
8806,0
8807,1
8808,0
8811,0
8812,0
8813,0
8814,1
8817,0
8819,0
8822,0
8823,0
8824,0
8828,0
8829,1
8832,0
8833,0
8834,1
8838,0
8840,0
8844,1
8847,1
8849,1
8851,1
8853,1
8855,0
8856,1
8857,0
8858,0
8859,0
8860,0
8864,0
8865,0
8867,0
8868,1
8870,0
8871,0
8872,0
8873,0
8874,1
8875,0
8877,0
8879,1
8880,1
8881,0
8882,0
8883,0
8884,0
8885,1
8891,0
8893,0
8894,0
8896,1
8899,1
8901,1
8905,0
8907,0
8914,0
8915,0
8916,0
8918,0
8920,0
8921,1
8925,1
8930,0
8933,0
8934,0
8935,1
8938,0
8939,1
8941,0
8945,1
8949,1
8950,0
8951,0
8953,0
8954,0
8955,0
8961,0
8962,1
8966,0
8968,0
8969,1
8970,0
8973,1
8975,0
8978,0
8979,0
8980,0
8981,1
8984,0
8985,1
8990,0
8991,1
8993,0
8995,1
8997,1
8999,0
9002,0
9004,0
9006,0
9010,0
9013,0
9018,1
9020,0
9023,0
9026,1
9027,0
9030,1
9031,1
9032,0
9034,0
9037,1
9042,0
9044,1
9045,0
9047,1
9048,0
9049,1
9053,0
9054,0
9058,0
9063,0
9067,1
9068,1
9071,1
9072,1
9075,0
9076,0
9079,1
9081,0
9082,1
9083,0
9084,1
9085,0
9086,1
9088,1
9089,1
9091,0
9092,0
9093,0
9094,0
9096,1
9097,0
9098,0
9099,0
9103,0
9104,0
9105,1
9109,1
9110,1
9111,1
9112,0
9113,1
9117,1
9122,0
9126,0
9127,1
9128,0
9131,1
9132,0
9133,0
9141,1
9145,0
9146,1
9148,1
9151,1
9152,1
9154,0
9155,0
9157,0
9159,0
9160,1
9161,0
9163,0
9164,1
9165,0
9167,0
9175,0
9176,0
9177,0
9179,0
9180,0
9181,1
9183,1
9184,0
9185,1
9186,0
9187,1
9193,1
9195,1
9199,0
9200,0
9201,0
9202,0
9204,0
9206,1
9208,0
9217,0
9219,0
9220,1
9221,1
9222,0
9227,0
9228,0
9231,0
9235,0
9238,0
9239,0
9240,0
9243,1
9245,0
9248,0
9250,1
9252,0
9255,1
9256,0
9257,0
9259,1
9261,0
9263,0
9265,0
9267,1
9268,0
9270,0
9271,0
9272,1
9274,1
9275,1
9276,0
9277,0
9278,1
9281,0
9282,0
9283,0
9285,0
9287,0
9288,0
9290,0
9291,1
9292,0
9293,0
9294,0
9295,0
9296,1
9297,1
9298,0
9302,0
9304,0
9306,0
9308,0
9316,1
9317,1
9318,1
9319,1
9320,0
9321,0
9322,0
9323,0
9326,0
9334,0
9336,0
9341,0
9342,1
9343,0
9344,1
9348,1
9351,0
9352,0
9354,0
9355,0
9356,1
9357,1
9362,0
9366,0
9370,0
9372,0
9373,0
9376,0
9377,0
9380,0
9381,0
9386,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,1
9398,0
9401,0
9404,1
9405,1
9406,0
9407,1
9410,0
9411,0
9413,0
9414,0
9415,1
9419,1
9423,0
9424,1
9428,0
9436,1
9437,0
9438,1
9439,0
9441,0
9442,0
9443,0
9447,1
9448,0
9450,0
9452,0
9453,0
9455,0
9457,0
9459,0
9460,0
9462,0
9463,0
9464,1
9465,0
9466,0
9468,0
9471,0
9478,0
9479,1
9480,0
9486,0
9488,1
9490,1
9491,0
9492,0
9494,0
9495,1
9497,0
9499,0
9500,0
9505,1
9511,1
9512,1
9513,1
9514,1
9517,1
9518,0
9520,1
9525,1
9526,0
9527,0
9528,1
9529,0
9535,0
9537,0
9538,1
9540,1
9542,1
9544,0
9547,0
9549,0
9550,0
9553,1
9555,0
9556,1
9558,0
9559,0
9563,0
9566,0
9569,1
9570,1
9571,0
9573,1
9575,0
9576,1
9577,0
9578,0
9579,0
9580,0
9581,1
9583,0
9585,0
9586,0
9588,0
9589,0
9590,0
9592,0
9594,0
9595,1
9596,0
9597,1
9599,1
9604,1
9605,1
9610,1
9612,1
9613,0
9615,0
9617,0
9618,0
9621,1
9622,0
9624,1
9625,1
9626,0
9628,1
9629,0
9631,0
9635,0
9640,1
9641,0
9644,0
9646,0
9649,0
9650,1
9652,1
9653,0
9654,0
9655,0
9659,1
9660,1
9661,0
9662,0
9664,0
9665,0
9666,0
9668,0
9669,0
9671,1
9672,0
9677,0
9681,0
9682,0
9683,0
9686,0
9688,0
9695,0
9696,0
9697,0
9699,0
9700,1
9703,0
9707,0
9709,0
9711,0
9713,0
9714,1
9717,1
9720,1
9721,0
9723,1
9727,0
9729,0
9730,0
9732,0
9733,1
9736,1
9738,1
9739,0
9740,0
9744,0
9745,0
9746,0
9748,1
9750,0
9753,0
9754,0
9755,0
9757,0
9758,0
9760,0
9761,1
9763,1
9765,0
9767,1
9768,1
9769,1
9770,0
9771,1
9773,0
9774,0
9777,1
9778,0
9781,0
9782,1
9784,0
9788,1
9791,0
9793,0
9795,0
9798,0
9800,0
9802,0
9806,1
9808,0
9809,1
9811,0
9812,0
9814,0
9817,0
9819,0
9821,1
9822,0
9823,0
9824,0
9825,0
9826,0
9827,1
9828,0
9829,0
9833,0
9835,0
9836,0
9837,1
9839,0
9840,0
9844,0
9845,1
9846,0
9847,0
9848,1
9849,0
9851,1
9854,0
9857,0
9858,0
9860,0
9861,0
9862,0
9867,1
9871,1
9874,1
9875,1
9877,1
9879,1
9882,0
9884,1
9885,0
9889,0
9891,0
9897,0
9898,1
9899,0
9901,0
9911,0
9912,1
9914,1
9915,0
9916,1
9918,1
9922,0
9928,0
9935,0
9936,0
9938,0
9940,1
9941,0
9942,1
9948,1
9949,1
9951,0
9953,0
9954,0
9956,1
9958,1
9961,0
9963,1
9965,0
9967,1
9970,1
9971,1
9972,0
9974,0
9976,0
9981,0
9982,1
9983,0
9990,0
9993,0
9994,0
9996,0
9997,0
9999,0
10000,0
10002,1
10003,1
10006,0
10008,0
10010,0
10011,1
10014,0
10015,0
10017,0
10019,1
10021,1
10023,0
10024,0
10025,1
10026,0
10027,1
10029,0
10031,0
10033,0
10034,0
10036,1
10040,0
10042,0
10043,1
10044,0
10047,1
10049,0
10050,0
10051,0
10055,0
10059,1
10061,0
10065,0
10066,0
10067,0
10068,0
10071,0
10072,0
10073,1
10074,0
10075,0
10076,1
10083,0
10089,0
10090,0
10091,1
10092,1
10094,1
10097,0
10098,1
10101,0
10102,1
10105,0
10106,1
10108,0
10115,1
10116,0
10118,0
10119,1
10120,0
10125,0
10126,1
10127,0
10128,1
10132,0
10134,1
10135,0
10139,0
10140,1
10141,1
10143,0
10145,0
10146,0
10147,0
10153,0
10156,0
10157,0
10160,0
10165,1
10172,0
10173,0
10174,0
10178,1
10179,1
10182,0
10183,1
10187,1
10189,0
10191,0
10194,1
10195,0
10196,1
10197,1
10198,1
10199,0
10200,0
10201,1
10204,1
10205,0
10208,0
10209,1
10211,0
10216,1
